txn_id,is_fraud
8810,0
8811,0
8812,0
8813,1
8814,1
8815,0
8816,0
8817,0
8818,0
8819,1
8820,0
8821,1
8822,0
8823,0
8824,1
8825,1
8826,0
8827,1
8828,0
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,1
8836,0
8837,0
8838,0
8839,1
8840,1
8841,1
8842,0
8843,0
8844,1
8845,0
8846,0
8847,1
8848,0
8849,0
8850,0
8851,1
8852,0
8853,0
8854,0
8855,0
8856,0
8857,0
8858,0
8859,0
8860,0
8861,1
8862,0
8863,0
8864,1
8865,1
8866,0
8867,1
8868,1
8869,0
8870,0
8871,0
8872,0
8873,0
8874,1
8875,1
8876,0
8877,0
8878,0
8879,1
8880,0
8881,0
8882,0
8883,1
8884,0
8885,0
8886,0
8887,0
8888,1
8889,1
8890,0
8891,1
8892,0
8893,0
8894,1
8895,0
8896,0
8897,1
8898,0
8899,0
8900,0
8901,0
8902,0
8903,1
8904,0
8905,0
8906,1
8907,1
8908,0
8909,0
8910,1
8911,1
8912,0
8913,1
8914,1
8915,0
8916,1
8917,1
8918,1
8919,0
8920,1
8921,0
8922,0
8923,0
8924,0
8925,0
8926,1
8927,0
8928,1
8929,0
8930,1
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,0
8938,0
8939,1
8940,0
8941,1
8942,0
8943,1
8944,0
8945,0
8946,0
8947,1
8948,0
8949,1
8950,0
8951,0
8952,1
8953,0
8954,0
8955,0
8956,0
8957,1
8958,0
8959,0
8960,1
8961,0
8962,1
8963,0
8964,0
8965,1
8966,0
8967,1
8968,0
8969,1
8970,0
8971,0
8972,0
8973,1
8974,0
8975,1
8976,1
8977,0
8978,1
8979,0
8980,0
8981,0
8982,0
8983,0
8984,1
8985,0
8986,0
8987,0
8988,1
8989,0
8990,1
8991,0
8992,1
8993,0
8994,1
8995,1
8996,0
8997,1
8998,1
8999,0
9000,1
9001,1
9002,1
9003,1
9004,0
9005,0
9006,1
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,1
9014,1
9015,0
9016,0
9017,1
9018,0
9019,0
9020,1
9021,1
9022,0
9023,0
9024,1
9025,0
9026,1
9027,1
9028,0
9029,1
9030,0
9031,1
9032,0
9033,1
9034,0
9035,0
9036,1
9037,0
9038,0
9039,1
9040,1
9041,0
9042,1
9043,0
9044,1
9045,1
9046,0
9047,0
9048,1
9049,1
9050,0
9051,0
9052,0
9053,0
9054,1
9055,1
9056,0
9057,0
9058,1
9059,0
9060,0
9061,0
9062,0
9063,0
9064,1
9065,0
9066,0
9067,0
9068,0
9069,1
9070,0
9071,0
9072,0
9073,1
9074,0
9075,0
9076,1
9077,1
9078,0
9079,0
9080,1
9081,0
9082,1
9083,0
9084,1
9085,0
9086,0
9087,0
9088,1
9089,0
9090,0
9091,1
9092,0
9093,0
9094,0
9095,1
9096,0
9097,0
9098,0
9099,0
9100,1
9101,0
9102,1
9103,0
9104,0
9105,1
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,1
9113,0
9114,0
9115,0
9116,1
9117,0
9118,1
9119,0
9120,1
9121,1
9122,0
9123,1
9124,0
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,1
9134,0
9135,1
9136,0
9137,1
9138,0
9139,1
9140,1
9141,0
9142,1
9143,0
9144,0
9145,0
9146,1
9147,0
9148,0
9149,1
9150,0
9151,1
9152,0
9153,1
9154,0
9155,0
9156,0
9157,1
9158,0
9159,1
9160,0
9161,0
9162,0
9163,0
9164,1
9165,0
9166,1
9167,0
9168,1
9169,0
9170,1
9171,1
9172,0
9173,0
9174,0
9175,0
9176,0
9177,0
9178,1
9179,1
9180,0
9181,1
9182,0
9183,0
9184,1
9185,0
9186,0
9187,1
9188,0
9189,1
9190,0
9191,0
9192,1
9193,0
9194,0
9195,0
9196,0
9197,0
9198,0
9199,1
9200,1
9201,0
9202,0
9203,0
9204,1
9205,0
9206,1
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,1
9214,0
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,0
9223,1
9224,1
9225,1
9226,1
9227,0
9228,0
9229,1
9230,1
9231,1
9232,1
9233,1
9234,0
9235,0
9236,1
9237,0
9238,0
9239,1
9240,0
9241,0
9242,1
9243,0
9244,1
9245,0
9246,0
9247,0
9248,0
9249,0
9250,0
9251,0
9252,1
9253,1
9254,0
9255,0
9256,0
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,0
9264,0
9265,0
9266,0
9267,0
9268,1
9269,1
9270,1
9271,0
9272,1
9273,1
9274,0
9275,1
9276,0
9277,0
9278,1
9279,0
9280,0
9281,0
9282,0
9283,0
9284,0
9285,0
9286,0
9287,1
9288,0
9289,1
9290,0
9291,0
9292,0
9293,0
9294,1
9295,0
9296,1
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,0
9306,0
9307,1
9308,0
9309,0
9310,0
9311,0
9312,0
9313,1
9314,0
9315,0
9316,0
9317,0
9318,1
9319,0
9320,1
9321,1
9322,0
9323,1
9324,0
9325,0
9326,0
9327,0
9328,1
9329,0
9330,1
9331,0
9332,0
9333,0
9334,0
9335,0
9336,0
9337,0
9338,0
9339,0
9340,1
9341,0
9342,1
9343,1
9344,1
9345,0
9346,0
9347,0
9348,0
9349,1
9350,0
9351,1
9352,0
9353,0
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,0
9366,1
9367,0
9368,0
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,1
9376,1
9377,0
9378,1
9379,0
9380,0
9381,1
9382,1
9383,0
9384,1
9385,1
9386,0
9387,0
9388,1
9389,1
9390,0
9391,1
9392,1
9393,0
9394,1
9395,0
9396,1
9397,0
9398,0
9399,1
9400,1
9401,1
9402,1
9403,1
9404,0
9405,0
9406,0
9407,0
9408,0
9409,1
9410,0
9411,0
9412,0
9413,1
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,0
9422,0
9423,1
9424,1
9425,0
9426,1
9427,1
9428,1
9429,0
9430,1
9431,1
9432,1
9433,0
9434,1
9435,1
9436,0
9437,0
9438,0
9439,1
9440,1
9441,1
9442,1
9443,1
9444,0
9445,0
9446,0
9447,1
9448,1
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,1
9459,0
9460,0
9461,0
9462,1
9463,0
9464,1
9465,0
9466,0
9467,0
9468,1
9469,0
9470,0
9471,0
9472,1
9473,1
9474,1
9475,1
9476,0
9477,0
9478,1
9479,1
9480,0
9481,1
9482,1
9483,0
9484,1
9485,0
9486,1
9487,1
9488,0
9489,0
9490,1
9491,0
9492,1
9493,1
9494,0
9495,1
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,1
9505,0
9506,0
9507,1
9508,0
9509,1
9510,1
9511,1
9512,0
9513,1
9514,0
9515,0
9516,0
9517,1
9518,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,0
9528,1
9529,0
9530,0
9531,0
9532,1
9533,0
9534,1
9535,0
9536,1
9537,0
9538,0
9539,0
9540,1
9541,0
9542,1
9543,1
9544,0
9545,0
9546,1
9547,0
9548,0
9549,0
9550,0
9551,0
9552,0
9553,1
9554,1
9555,1
9556,0
9557,1
9558,1
9559,1
9560,0
9561,0
9562,0
9563,0
9564,0
9565,0
9566,0
9567,0
9568,1
9569,1
9570,1
9571,0
9572,1
9573,0
9574,0
9575,0
9576,1
9577,1
9578,1
9579,1
9580,1
9581,1
9582,1
9583,0
9584,0
9585,0
9586,0
9587,0
9588,0
9589,0
9590,0
9591,0
9592,0
9593,1
9594,0
9595,0
9596,1
9597,0
9598,1
9599,0
9600,0
9601,0
9602,1
9603,1
9604,1
9605,0
9606,0
9607,0
9608,0
9609,1
9610,0
9611,0
9612,1
9613,1
9614,0
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9624,1
9625,0
9626,1
9627,0
9628,0
9629,1
9630,0
9631,1
9632,0
9633,1
9634,0
9635,1
9636,1
9637,1
9638,1
9639,0
9640,0
9641,1
9642,0
9643,0
9644,0
9645,0
9646,1
9647,0
9648,0
9649,0
9650,0
9651,0
9652,1
9653,0
9654,0
9655,1
9656,0
9657,0
9658,0
9659,0
9660,1
9661,0
9662,1
9663,0
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,1
9671,0
9672,1
9673,1
9674,0
9675,1
9676,0
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,1
9687,0
9688,0
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,0
9696,0
9697,0
9698,0
9699,0
9700,1
9701,1
9702,0
9703,0
9704,0
9705,0
9706,1
9707,0
9708,0
9709,0
9710,0
9711,0
9712,0
9713,0
9714,1
9715,0
9716,1
9717,0
9718,0
9719,0
9720,0
9721,0
9722,0
9723,0
9724,1
9725,0
9726,1
9727,0
9728,0
9729,1
9730,0
9731,0
9732,1
9733,0
9734,0
9735,1
9736,1
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,1
9744,1
9745,1
9746,0
9747,0
9748,0
9749,1
9750,1
9751,0
9752,0
9753,0
9754,1
9755,0
9756,0
9757,0
9758,0
9759,0
9760,1
9761,0
9762,0
9763,0
9764,0
9765,1
9766,0
9767,0
9768,0
9769,1
9770,1
9771,0
9772,1
9773,0
9774,0
9775,0
9776,1
9777,0
9778,1
9779,0
9780,0
9781,1
9782,0
9783,1
9784,1
9785,1
9786,1
9787,0
9788,1
9789,0
9790,1
9791,1
9792,0
9793,1
9794,0
9795,0
9796,0
9797,0
9798,1
9799,0
9800,0
9801,0
9802,0
9803,1
9804,1
9805,0
9806,0
9807,0
9808,0
9809,1
9810,0
9811,0
9812,1
9813,1
9814,0
9815,0
9816,0
9817,0
9818,0
9819,1
9820,0
9821,1
9822,0
9823,0
9824,0
9825,1
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,0
9833,0
9834,1
9835,1
9836,0
9837,0
9838,0
9839,0
9840,1
9841,1
9842,0
9843,0
9844,0
9845,0
9846,0
9847,1
9848,0
9849,1
9850,1
9851,1
9852,0
9853,0
9854,1
9855,0
9856,0
9857,0
9858,1
9859,0
9860,0
9861,0
9862,0
9863,0
9864,0
9865,1
9866,1
9867,1
9868,0
9869,1
9870,0
9871,0
9872,0
9873,0
9874,0
9875,0
9876,1
9877,1
9878,1
9879,0
9880,0
9881,1
9882,1
9883,0
9884,0
9885,0
9886,0
9887,1
9888,0
9889,0
9890,0
9891,1
9892,0
9893,0
9894,0
9895,0
9896,0
9897,0
9898,1
9899,1
9900,0
9901,0
9902,0
9903,1
9904,1
9905,0
9906,0
9907,1
9908,1
9909,0
9910,1
9911,0
9912,0
9913,1
9914,1
9915,0
9916,0
9917,1
9918,0
9919,0
9920,0
9921,0
9922,1
9923,0
9924,0
9925,1
9926,1
9927,0
9928,0
9929,0
9930,0
9931,1
9932,0
9933,0
9934,0
9935,1
9936,0
9937,0
9938,0
9939,1
9940,1
9941,0
9942,0
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,1
9950,1
9951,0
9952,0
9953,0
9954,0
9955,0
9956,1
9957,1
9958,1
9959,1
9960,0
9961,1
9962,1
9963,1
9964,1
9965,1
9966,0
9967,0
9968,1
9969,0
9970,0
9971,1
9972,1
9973,1
9974,0
9975,0
9976,0
9977,0
9978,1
9979,0
9980,0
9981,0
9982,0
9983,0
9984,0
9985,0
9986,1
9987,0
9988,1
9989,0
9990,0
9991,1
9992,1
9993,0
9994,0
9995,0
9996,0
9997,0
9998,1
9999,0
10000,0
10001,0
10002,1
10003,1
10004,1
10005,1
10006,0
10007,1
10008,1
10009,0
10010,1
10011,0
10012,0
10013,0
10014,1
10015,1
10016,0
10017,1
10018,1
10019,1
10020,0
10021,1
10022,1
10023,0
10024,0
10025,0
10026,1
10027,0
10028,0
10029,1
10030,0
10031,1
10032,0
10033,0
10034,1
10035,1
10036,0
10037,0
10038,1
10039,0
10040,0
10041,1
10042,0
10043,0
10044,1
10045,1
10046,1
10047,0
10048,0
10049,1
10050,1
10051,1
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,1
10061,0
10062,1
10063,0
10064,0
10065,1
10066,1
10067,0
10068,0
10069,1
10070,0
10071,1
10072,0
10073,1
10074,1
10075,0
10076,0
10077,1
10078,0
10079,1
10080,1
10081,0
10082,0
10083,0
10084,1
10085,0
10086,1
10087,1
10088,1
10089,1
10090,1
10091,0
10092,0
10093,1
10094,0
10095,0
10096,1
10097,0
10098,0
10099,1
10100,1
10101,0
10102,0
10103,0
10104,1
10105,1
10106,0
10107,0
10108,1
10109,0
10110,1
10111,1
10112,0
10113,0
10114,0
10115,1
10116,0
10117,1
10118,0
10119,0
10120,0
10121,1
10122,1
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,1
10133,1
10134,0
10135,0
10136,1
10137,0
10138,0
10139,1
10140,0
10141,1
10142,0
10143,1
10144,0
10145,0
10146,1
10147,0
10148,0
10149,1
10150,0
10151,1
10152,1
10153,0
10154,1
10155,0
10156,0
10157,0
10158,0
10159,0
10160,1
10161,1
10162,1
10163,0
10164,0
10165,1
10166,0
10167,0
10168,0
10169,1
10170,1
10171,0
10172,1
10173,1
10174,0
10175,0
10176,1
10177,1
10178,0
10179,1
10180,0
10181,0
10182,1
10183,1
10184,1
10185,0
10186,0
10187,0
10188,1
10189,1
10190,1
10191,0
10192,1
10193,1
10194,0
10195,1
10196,1
10197,1
10198,0
10199,1
10200,1
10201,0
10202,0
10203,0
10204,1
10205,0
10206,0
10207,0
10208,0
10209,0
10210,1
10211,0
10212,1
10213,1
10214,0
10215,0
10216,0
10217,0
10218,1
10219,0
10220,0
10221,0
10222,0
10223,1
10224,0
10225,1
10226,0
10227,0
10228,0
10229,0
10230,0
10231,0
10232,0
10233,0
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,1
10243,0
10244,1
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,0
10256,0
10257,1
10258,0
10259,1
10260,0
10261,1
10262,1
10263,0
10264,0
10265,1
10266,0
10267,0
10268,0
10269,0
10270,0
10271,0
10272,1
10273,0
10274,0
10275,0
10276,0
10277,0
10278,1
10279,0
10280,0
10281,1
10282,0
10283,1
10284,0
10285,1
10286,0
10287,0
10288,1
10289,0
10290,0
10291,1
10292,0
10293,1
10294,1
10295,0
10296,0
10297,0
10298,1
10299,0
10300,0
10301,0
10302,0
10303,0
10304,0
10305,0
10306,0
10307,1
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,0
10315,0
10316,0
10317,0
10318,0
10319,1
10320,0
10321,1
10322,1
10323,0
10324,1
10325,0
10326,1
10327,1
10328,0
10329,0
10330,0
10331,0
10332,0
10333,0
10334,0
10335,0
10336,0
10337,1
10338,1
10339,0
10340,1
10341,1
10342,0
10343,1
10344,1
10345,0
10346,1
10347,0
10348,0
10349,0
10350,0
10351,0
10352,1
10353,0
10354,0
10355,1
10356,0
10357,0
10358,0
10359,0
10360,0
10361,1
10362,0
10363,0
10364,0
10365,0
10366,1
10367,1
10368,0
10369,0
10370,1
10371,0
10372,0
10373,1
10374,1
10375,0
10376,0
10377,1
10378,0
10379,0
10380,1
10381,1
10382,0
10383,0
10384,0
10385,0
10386,1
10387,0
10388,0
10389,0
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,1
10397,1
10398,1
10399,0
10400,1
10401,0
10402,1
10403,0
10404,1
10405,0
10406,0
10407,0
10408,1
10409,0
10410,0
10411,0
10412,0
10413,0
10414,0
10415,1
10416,1
10417,1
10418,0
10419,0
10420,0
10421,0
10422,0
10423,0
10424,1
10425,1
10426,1
10427,0
10428,1
10429,0
10430,1
10431,0
10432,1
10433,0
10434,0
10435,0
10436,0
10437,1
10438,0
10439,0
10440,1
10441,0
10442,1
10443,1
10444,0
10445,0
10446,0
10447,0
10448,1
10449,0
10450,0
10451,1
10452,0
10453,0
10454,0
10455,0
10456,0
10457,0
10458,0
10459,0
10460,0
10461,0
10462,0
10463,0
10464,0
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,0
10472,0
10473,1
10474,0
10475,1
10476,1
10477,0
10478,0
10479,0
10480,1
10481,0
10482,0
10483,0
10484,0
10485,0
10486,1
10487,1
10488,0
10489,0
10490,1
10491,1
10492,1
10493,0
10494,0
10495,0
10496,0
10497,1
10498,0
10499,1
10500,0
10501,1
10502,1
10503,0
10504,0
10505,0
10506,0
10507,0
10508,1
10509,1
10510,0
10511,0
10512,0
10513,0
10514,0
10515,0
10516,1
10517,0
10518,0
10519,0
10520,0
10521,0
10522,0
10523,0
10524,1
10525,0
10526,0
10527,1
10528,0
10529,1
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,1
10537,0
10538,0
10539,0
10540,1
10541,0
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,0
10549,0
10550,0
10551,0
10552,0
10553,1
10554,1
10555,0
10556,0
10557,1
10558,1
10559,0
10560,0
10561,1
10562,0
10563,0
10564,0
10565,0
10566,1
10567,0
10568,1
10569,1
10570,1
10571,0
10572,0
10573,1
10574,1
10575,0
10576,0
10577,0
10578,0
10579,0
10580,1
10581,0
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,0
10589,1
10590,0
10591,0
10592,0
10593,0
10594,0
10595,0
10596,1
10597,0
10598,1
10599,1
10600,1
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,1
10609,0
10610,1
10611,1
10612,1
10613,0
10614,0
10615,0
10616,0
10617,1
10618,1
10619,0
10620,0
10621,1
10622,0
10623,0
10624,1
10625,0
10626,1
10627,0
10628,0
10629,0
10630,0
10631,0
10632,0
10633,1
10634,0
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,1
10642,0
10643,1
10644,1
10645,0
10646,0
10647,1
10648,1
10649,1
10650,0
10651,0
10652,0
10653,0
10654,0
10655,1
10656,1
10657,0
10658,0
10659,1
10660,1
10661,0
10662,1
10663,1
10664,0
10665,0
10666,0
10667,0
10668,1
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,0
10676,0
10677,0
10678,1
10679,0
10680,0
10681,1
10682,0
10683,0
10684,0
10685,0
10686,1
10687,0
10688,0
10689,0
10690,0
10691,0
10692,0
10693,1
10694,0
10695,0
10696,1
10697,0
10698,0
10699,0
10700,0
10701,0
10702,0
10703,0
10704,0
10705,0
10706,1
10707,1
10708,0
10709,0
10710,0
10711,0
10712,0
10713,0
10714,1
10715,0
10716,0
10717,0
10718,1
10719,0
10720,1
10721,0
10722,0
10723,0
10724,0
10725,0
10726,1
10727,0
10728,1
10729,0
10730,0
10731,0
10732,1
10733,1
10734,0
10735,0
10736,0
10737,0
10738,1
10739,0
10740,1
10741,1
10742,0
10743,0
10744,0
10745,0
10746,1
10747,0
10748,0
10749,0
10750,1
10751,0
10752,1
10753,0
10754,0
10755,0
10756,1
10757,0
10758,1
10759,1
10760,1
10761,0
10762,1
10763,0
10764,1
10765,0
10766,0
10767,0
10768,1
10769,0
10770,1
10771,0
10772,0
10773,0
10774,1
10775,0
10776,0
10777,0
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,1
10785,1
10786,0
10787,0
10788,0
10789,1
10790,0
10791,0
10792,1
10793,0
10794,0
10795,1
10796,0
10797,0
10798,0
10799,0
10800,0
10801,1
10802,1
10803,0
10804,0
10805,0
10806,1
10807,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,0
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,0
10821,0
10822,1
10823,0
10824,0
10825,1
10826,1
10827,0
10828,0
10829,0
10830,1
10831,0
10832,0
10833,0
10834,0
10835,0
10836,1
10837,0
10838,0
10839,0
10840,0
10841,0
10842,0
10843,0
10844,1
10845,0
10846,0
10847,1
10848,1
10849,0
10850,0
10851,0
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,1
10859,1
10860,0
10861,0
10862,0
10863,0
10864,1
10865,0
10866,1
10867,0
10868,0
10869,1
10870,0
10871,0
10872,1
10873,1
10874,1
10875,0
10876,0
10877,0
10878,1
10879,0
10880,0
10881,1
10882,0
10883,0
10884,1
10885,0
10886,0
10887,1
10888,0
10889,0
10890,0
10891,0
10892,1
10893,0
10894,0
10895,0
10896,0
10897,1
10898,0
10899,0
10900,1
10901,0
10902,0
10903,1
10904,1
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,0
10912,0
10913,1
10914,1
10915,0
10916,0
10917,1
10918,0
10919,0
10920,1
10921,1
10922,0
10923,0
10924,0
10925,0
10926,1
10927,0
10928,0
10929,1
10930,1
10931,1
10932,0
10933,1
10934,1
10935,0
10936,0
10937,0
10938,0
10939,1
10940,0
10941,1
10942,1
10943,1
10944,0
10945,0
10946,0
10947,0
10948,0
10949,1
10950,0
10951,0
10952,0
10953,0
10954,0
10955,1
10956,0
10957,0
10958,0
10959,1
10960,0
10961,1
10962,0
10963,1
10964,1
10965,0
10966,0
10967,0
10968,0
10969,0
10970,0
10971,0
10972,1
10973,0
10974,0
10975,1
10976,0
10977,0
10978,1
10979,0
10980,0
10981,0
10982,1
10983,0
10984,0
10985,0
10986,1
10987,1
10988,0
10989,1
10990,0
10991,0
10992,1
10993,1
10994,0
10995,1
10996,0
10997,0
10998,1
10999,0
11000,0
11001,0
11002,0
11003,0
11004,0
11005,0
11006,0
11007,0
11008,1
11009,0
11010,0
11011,0
11012,1
11013,0
11014,0
11015,0
11016,0
11017,0
11018,0
11019,1
11020,0
11021,0
11022,0
11023,0
11024,0
11025,0
11026,0
11027,0
11028,1
11029,0
11030,0
11031,1
11032,0
11033,1
11034,0
11035,1
11036,0
11037,1
11038,0
11039,0
11040,0
11041,1
11042,0
11043,0
11044,0
11045,1
11046,0
11047,0
11048,0
11049,0
11050,1
11051,0
11052,0
11053,0
11054,0
11055,0
11056,1
11057,0
11058,0
11059,1
11060,1
11061,0
11062,0
11063,0
11064,1
11065,0
11066,1
11067,0
11068,0
11069,1
11070,0
11071,0
11072,0
11073,0
11074,0
11075,1
11076,1
11077,0
11078,0
11079,1
11080,0
11081,0
11082,0
11083,1
11084,0
11085,0
11086,0
11087,0
11088,0
11089,1
11090,0
11091,0
11092,0
11093,0
11094,0
11095,0
11096,1
11097,0
11098,0
11099,1
11100,0
11101,1
11102,0
11103,0
11104,0
11105,1
11106,0
11107,0
11108,0
11109,1
11110,1
11111,0
11112,0
11113,1
11114,0
11115,0
11116,0
11117,0
11118,0
11119,0
11120,0
11121,0
11122,0
11123,1
11124,0
11125,0
11126,0
11127,0
11128,1
11129,0
11130,0
11131,1
11132,0
11133,1
11134,0
11135,0
11136,0
11137,0
11138,1
11139,0
11140,0
11141,0
11142,0
11143,0
11144,1
11145,0
11146,0
11147,0
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,0
11156,0
11157,1
11158,0
11159,0
11160,0
11161,0
11162,1
11163,1
11164,0
11165,0
11166,0
11167,0
11168,0
11169,1
11170,0
11171,0
11172,0
11173,0
11174,1
11175,1
11176,1
11177,0
11178,0
11179,1
11180,1
11181,1
11182,0
11183,1
11184,0
11185,0
11186,0
11187,0
11188,0
11189,0
11190,0
11191,0
11192,0
11193,0
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,1
11201,0
11202,0
11203,1
11204,0
11205,0
11206,0
11207,0
11208,0
11209,0
11210,1
11211,1
11212,1
11213,0
11214,0
11215,1
11216,0
11217,1
11218,1
11219,0
11220,1
11221,0
11222,1
11223,0
11224,1
11225,0
11226,0
11227,0
11228,0
11229,0
11230,0
11231,0
11232,0
11233,0
11234,1
11235,0
11236,1
11237,1
11238,0
11239,1
11240,1
11241,0
11242,0
11243,0
11244,1
11245,1
11246,1
11247,0
11248,0
11249,1
11250,1
11251,1
11252,0
11253,1
11254,0
11255,0
11256,0
11257,0
11258,1
11259,0
11260,1
11261,0
11262,0
11263,0
11264,0
11265,0
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,1
11273,0
11274,1
11275,1
11276,0
11277,0
11278,0
11279,0
11280,1
11281,0
11282,1
11283,0
11284,0
11285,1
11286,0
11287,0
11288,1
11289,1
11290,1
11291,0
11292,1
11293,0
11294,0
11295,0
11296,0
11297,0
11298,0
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,1
11306,1
11307,0
11308,0
11309,1
11310,0
11311,1
11312,0
11313,1
11314,0
11315,0
11316,1
11317,1
11318,1
11319,1
11320,0
11321,0
11322,1
11323,1
11324,0
11325,1
11326,1
11327,1
11328,1
11329,0
11330,1
11331,0
11332,0
11333,0
11334,1
11335,0
11336,0
11337,1
11338,1
11339,0
11340,0
11341,1
11342,1
11343,1
11344,0
11345,1
11346,0
11347,0
11348,0
11349,1
11350,0
11351,0
11352,0
11353,1
11354,0
11355,1
11356,0
11357,0
11358,1
11359,0
11360,0
11361,0
11362,1
11363,0
11364,1
11365,0
11366,0
11367,1
11368,1
11369,1
11370,0
11371,0
11372,0
11373,0
11374,0
11375,0
11376,0
11377,0
11378,1
11379,0
11380,1
11381,0
11382,0
11383,0
11384,0
11385,0
11386,1
11387,1
11388,0
11389,0
11390,0
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,1
11399,1
11400,0
11401,1
11402,1
11403,1
11404,0
11405,1
11406,0
11407,1
11408,0
11409,0
11410,0
11411,0
11412,1
11413,0
11414,0
11415,0
11416,1
11417,1
11418,1
11419,0
11420,0
11421,0
11422,0
11423,0
11424,0
11425,0
11426,0
11427,1
11428,0
11429,0
11430,0
11431,0
11432,1
11433,1
11434,0
11435,0
11436,0
11437,0
11438,1
11439,0
11440,0
11441,0
11442,1
11443,1
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,1
11457,0
11458,0
11459,0
11460,0
11461,0
11462,0
11463,1
11464,0
11465,0
11466,1
11467,1
11468,0
11469,0
11470,0
11471,0
11472,0
11473,1
11474,0
11475,1
11476,0
11477,0
11478,0
11479,0
11480,1
11481,1
11482,0
11483,0
11484,0
11485,1
11486,1
11487,1
11488,0
11489,0
11490,1
11491,0
11492,1
11493,0
11494,0
11495,0
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,1
11504,0
11505,0
11506,0
11507,1
11508,1
11509,0
11510,0
11511,1
11512,0
11513,1
11514,0
11515,0
11516,0
11517,0
11518,0
11519,1
11520,0
11521,1
11522,0
11523,1
11524,0
11525,0
11526,1
11527,0
11528,0
11529,0
11530,0
11531,1
11532,1
11533,1
11534,0
11535,0
11536,0
11537,0
11538,0
11539,0
11540,0
11541,1
11542,0
11543,0
11544,0
11545,0
11546,0
11547,0
11548,0
11549,1
11550,1
11551,1
11552,0
11553,0
11554,1
11555,0
11556,0
11557,0
11558,0
11559,1
11560,1
11561,1
11562,0
11563,0
11564,0
11565,0
11566,0
11567,0
11568,1
11569,0
11570,0
11571,0
11572,0
11573,1
11574,0
11575,1
11576,0
11577,1
11578,0
11579,0
11580,0
11581,1
11582,0
11583,1
11584,0
11585,1
11586,0
11587,1
11588,0
11589,1
11590,1
11591,0
11592,0
11593,1
11594,0
11595,0
11596,1
11597,0
11598,1
11599,0
11600,1
11601,0
11602,1
11603,0
11604,1
11605,0
11606,0
